CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 6,STATION 9,-17.32,-17.331,173.81,173.821,SAQ,-2506.0,-2539.0,s_K9 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,50.35,1.34,,14.67,,11.08,,,11.84,7.38,0.17,,0.13,2.75,0.1,,-0.09,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,159.0,,,40.0,49.0,91.0,79.0,,,,,,4.0,121.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94593.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 6,STATION 9,-17.32,-17.331,173.81,173.821,SAQ,-2506.0,-2539.0,s_K9 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,50.5,1.52,,14.78,,10.99,,,11.97,7.48,0.17,,0.13,2.76,0.1,,-0.43,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,160.0,,,41.0,50.0,91.0,82.0,,,,,,3.5,121.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94594.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 6,STATION 9,-17.32,-17.331,173.81,173.821,SAQ,-2506.0,-2539.0,s_K9 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,51.0,1.24,,14.24,,10.73,,,11.76,7.39,0.18,,0.12,2.81,0.1,,-0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,183.0,,,46.0,49.0,93.0,79.0,,,,,,3.5,118.0,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94595.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 6,STATION 9,-17.32,-17.331,173.81,173.821,SAQ,-2506.0,-2539.0,s_K9 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,50.75,1.41,,14.44,,11.18,,,11.98,7.43,0.17,,0.13,2.76,0.1,,-0.4,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,162.0,,,40.0,49.0,90.0,80.0,,,,,,4.0,123.0,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94596.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 6,STATION 9,-17.32,-17.331,173.81,173.821,SAQ,-2506.0,-2539.0,s_K9 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,51.15,1.59,,13.68,,12.55,,,10.47,6.38,0.21,,0.26,2.97,0.12,,-0.47,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,115.0,,,46.0,41.0,74.0,97.0,,,,,,,120.0,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94597.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 6,STATION 9,-17.32,-17.331,173.81,173.821,SAQ,-2506.0,-2539.0,s_K9 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,51.0,1.62,,13.66,,12.88,,,10.53,6.41,0.21,,0.19,2.94,0.12,,-0.57,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,116.0,,,46.0,42.0,114.0,96.0,,,,,,5.0,118.0,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94598.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 12,AXIAL RIDGE,-17.569,-17.6008,173.758,173.769,SAQ,-2494.0,-2517.0,s_K12 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,50.0,0.95,,17.38,,8.7,,,12.35,7.35,0.17,,0.11,2.39,0.05,,-0.44,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,322.0,,,40.0,88.0,86.0,64.0,,,,,,3.0,145.0,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94599.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 12,AXIAL RIDGE,-17.569,-17.6008,173.758,173.769,SAQ,-2494.0,-2517.0,s_K12 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,48.3,0.89,,16.98,,9.3,,,11.94,7.16,0.58,,0.12,2.36,0.12,,0.39,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,284.0,,,48.0,117.0,94.0,78.0,,,,,,3.0,172.0,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94601.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 12,AXIAL RIDGE,-17.569,-17.6008,173.758,173.769,SAQ,-2494.0,-2517.0,s_K12 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,48.0,0.93,,16.26,,9.62,,,12.02,7.23,0.56,,0.16,2.4,0.1,,0.68,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,315.0,,,52.0,106.0,160.0,86.0,,,,,,3.5,178.0,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94602.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 12,AXIAL RIDGE,-17.569,-17.6008,173.758,173.769,SAQ,-2494.0,-2517.0,s_K12 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,49.1,0.93,,16.87,,9.04,,,12.11,7.3,0.34,,0.13,2.42,0.1,,0.04,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,315.0,,,48.0,101.0,144.0,78.0,,,,,,3.5,157.0,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94603.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 12,AXIAL RIDGE,-17.569,-17.6008,173.758,173.769,SAQ,-2494.0,-2517.0,s_K12 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,49.6,1.02,,16.1,,9.6,,,11.89,7.48,0.45,,0.15,2.49,0.12,,0.21,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,322.0,,,51.0,101.0,135.0,79.0,,,,,,3.5,166.0,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94604.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 12,AXIAL RIDGE,-17.569,-17.6008,173.758,173.769,SAQ,-2494.0,-2517.0,s_K12 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,49.75,0.94,,16.69,,9.2,,,12.08,7.4,0.39,,0.13,2.41,0.1,,0.15,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,313.0,,,50.0,101.0,127.0,74.0,,,,,,3.5,160.0,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94605.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 12,AXIAL RIDGE,-17.569,-17.6008,173.758,173.769,SAQ,-2494.0,-2517.0,s_K12 [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,49.4,0.93,,17.0,,9.04,,,12.21,7.56,0.34,,0.11,2.38,0.08,,-0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,322.0,,,45.0,102.0,104.0,70.0,,,,,,3.0,153.0,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94606.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 6,AXIAL RIDGE,-18.1108,-18.128,173.477,173.499,SAQ,-2696.0,-2820.0,s_K6A [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,50.3,1.33,,14.83,,10.54,,,11.12,7.48,0.16,,0.55,2.61,0.3,,-0.11,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,256.0,,,38.0,115.0,66.0,89.0,,,,,,10.0,134.0,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94607.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 6,AXIAL RIDGE,-18.1108,-18.128,173.477,173.499,SAQ,-2696.0,-2820.0,s_K6A [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,51.3,1.22,,15.04,,10.18,,,10.84,7.47,0.17,,0.51,2.62,0.25,,-0.06,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,285.0,,,40.0,110.0,66.0,87.0,,,,,,10.0,129.0,,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94608.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 6,AXIAL RIDGE,-18.1108,-18.128,173.477,173.499,SAQ,-2696.0,-2820.0,s_K6A [4533],BASALT [4533],,,,,,,,,VOL,,,,,WR [4533] ,51.15,1.23,,15.08,,10.22,,,10.79,7.47,0.17,,0.51,2.65,0.2,,-0.06,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,284.0,,,40.0,108.0,65.0,89.0,,,,,,10.0,130.0,,,,,,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94609.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 6,AXIAL RIDGE,-18.099,-18.148,173.483,173.49,SAQ,-2638.0,-2816.0,s_K6 [4533],BASALT [4533],,,,,,,,APHYRIC [4533] ,VOL,,,F,,WR [4533] ,51.5,1.39,,14.33,,11.2,,,11.35,7.51,0.8,,0.1,2.41,0.1,,-0.44,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,286.0,,,38.0,78.0,73.0,89.0,,,,,,4.0,91.0,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94610.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 6,AXIAL RIDGE,-18.099,-18.148,173.483,173.49,SAQ,-2638.0,-2816.0,s_K6 [4533],BASALT [4533],,,,,,,,APHYRIC [4533] ,VOL,,,F,,WR [4533] ,51.8,1.42,,14.47,,11.11,,,11.31,7.6,1.18,,0.1,2.38,0.08,,-0.58,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,292.0,,,41.0,86.0,73.0,89.0,,,,,,4.0,93.0,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94611.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 6,AXIAL RIDGE,-18.099,-18.148,173.483,173.49,SAQ,-2638.0,-2816.0,s_K6 [4533],BASALT [4533],,,,,,,,APHYRIC [4533] ,VOL,,,F,,WR [4533] ,51.5,1.55,,14.5,,11.25,,,11.33,7.58,0.18,,0.1,2.39,0.08,,-0.49,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,287.0,,,40.0,79.0,74.0,89.0,,,,,,3.5,93.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94612.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 6,AXIAL RIDGE,-18.099,-18.148,173.483,173.49,SAQ,-2638.0,-2816.0,s_K6 [4533],BASALT [4533],,,,,,,,APHYRIC [4533] ,VOL,,,F,,WR [4533] ,51.3,1.48,,14.33,,11.24,,,11.36,7.52,0.18,,0.11,2.33,0.08,,-0.57,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,282.0,,,43.0,75.0,74.0,89.0,,,,,,3.5,93.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94613.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 6,AXIAL RIDGE,-18.099,-18.148,173.483,173.49,SAQ,-2638.0,-2816.0,s_K6 [4533],BASALT [4533],,,,,,,,APHYRIC [4533] ,VOL,,,F,,WR [4533] ,51.4,1.39,,14.43,,11.22,,,11.28,7.43,0.18,,0.1,2.33,0.1,,-0.62,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,283.0,,,41.0,78.0,74.0,86.0,,,,,,3.5,93.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94614.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / STATION 6,AXIAL RIDGE,-18.099,-18.148,173.483,173.49,SAQ,-2638.0,-2816.0,s_K6 [4533],BASALT [4533],,,,,,,,APHYRIC [4533] ,VOL,,,F,,WR [4533] ,51.2,1.42,,14.41,,11.55,,,11.68,7.64,0.18,,0.1,2.39,0.1,,-0.56,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,283.0,,,41.0,76.0,75.0,90.0,,,,,,3.5,93.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94615.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 2,OFF AXIS RIDGE,-18.189,-18.2,173.5826,173.615,SAQ,-2550.0,-2800.0,s_S2 [4533],BASALT [4533],,,,,,,,,VOL,,,S,,WR [4533] ,50.35,1.79,,14.55,,11.68,,,11.43,6.99,0.18,,0.2,2.55,0.1,,-0.28,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,232.0,,,44.0,106.0,78.0,99.0,,,,,,3.6,117.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94629.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 2,OFF AXIS RIDGE,-18.189,-18.2,173.5826,173.615,SAQ,-2550.0,-2800.0,s_S2 [4533],BASALT [4533],,,,,,,,,VOL,,,S,,WR [4533] ,50.0,1.79,,14.48,,11.83,,,11.45,7.12,0.18,,0.21,2.52,0.1,,-0.32,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,232.0,,,43.0,104.0,79.0,99.0,,,,,,4.5,117.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94630.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,50.0,1.59,,14.92,,11.65,,,12.12,7.4,0.18,,0.07,2.46,0.1,,-0.8,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,299.0,,,44.0,92.0,71.0,87.0,,,,,,2.0,96.0,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94631.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,49.0,1.53,,14.88,,11.59,,,12.19,7.77,0.19,,0.06,2.5,0.1,,-0.88,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,295.0,,,44.0,97.0,71.0,87.0,,,,,,2.0,94.0,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94632.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,49.5,1.55,,14.88,,11.72,,,12.19,7.78,0.18,,0.07,2.52,0.1,,-0.68,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,297.0,,,43.0,94.0,71.0,86.0,,,,,,2.0,94.0,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94633.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,49.75,1.56,,14.93,,11.66,,,12.15,7.8,0.18,,0.07,2.51,0.1,,-0.64,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,295.0,,,43.0,93.0,71.0,85.0,,,,,,2.0,96.0,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94634.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,49.95,1.57,,14.92,,11.52,,,12.06,7.73,0.18,,0.07,2.49,0.1,,-0.64,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,297.0,,,44.0,93.0,73.0,85.0,,,,,,2.0,96.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94635.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,49.8,1.48,,14.61,,11.91,,,11.21,7.85,0.19,,0.1,2.44,0.1,,-0.6,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,315.0,,,45.0,102.0,68.0,89.0,,,,,,2.4,95.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94636.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,49.9,1.5,,14.87,,11.64,,,12.06,7.84,0.18,,0.07,2.49,0.1,,-0.68,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,297.0,,,44.0,93.0,91.0,86.0,,,,,,2.0,93.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94637.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,50.0,1.56,,14.87,,11.75,,,12.1,7.81,0.18,,0.07,2.49,0.1,,-0.72,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,297.0,,,44.0,94.0,72.0,86.0,,,,,,2.0,96.0,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94638.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,48.75,1.58,,14.93,,11.56,,,12.17,7.89,0.18,,0.07,2.53,0.1,,-0.65,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,295.0,,,44.0,93.0,72.0,86.0,,,,,,2.0,97.0,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94639.0,
[4533],CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / NORTH FIJI BASIN / DREDGE 4,AXIAL GRABEN,-18.543,-18.566,173.518,173.522,SAQ,-2800.0,-2870.0,s_S4 [4533],BASALT [4533],,,,,,,,,VOL,,,F,,WR [4533] ,50.0,1.55,,14.89,,11.67,,,12.23,7.87,0.18,,0.07,2.52,0.1,,-0.53,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,297.0,,,44.0,94.0,75.0,86.0,,,,,,2.0,96.0,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94640.0,
