CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN NEVADO DE COLIMA, NORTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 45 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,58.9,1.05,,17.2,,4.94,1.59,,6.5,4.9,0.1,,1.45,3.85,,,0.13,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507765.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN NEVADO DE COLIMA, NORTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 46 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,60.4,0.8,,17.5,,3.51,2.6,,5.8,4.1,0.11,,1.3,4.1,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507766.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN NEVADO DE COLIMA, NORTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 55 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,59.5,0.85,,18.1,,5.11,1.16,,6.1,3.6,0.1,,1.5,4.1,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507767.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN NEVADO DE COLIMA, NORTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 56 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,59.0,0.6,,17.1,,3.88,2.45,,5.9,3.8,0.09,,1.45,4.25,,,0.27,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507768.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN NEVADO DE COLIMA, NORTHERN CENTER, BARRANCA PLATANOS",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 9 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,59.9,0.5,,17.3,,3.54,2.31,,6.0,3.4,0.1,,1.45,4.25,,,0.3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507769.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN NEVADO DE COLIMA, NORTHERN CENTER, BARRANCA PLATANOS",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 10 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,60.8,0.7,,17.6,,3.19,2.17,,5.7,3.1,0.11,,1.45,4.55,,,0.72,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507770.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN NEVADO DE COLIMA, NORTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 57 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,59.4,0.8,,16.5,,5.4,1.44,,5.5,4.1,0.1,,1.9,4.0,,,0.14,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507771.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX / LOS GARCIA FLOW,"VOLCAN NEVADO DE COLIMA, NORTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 24 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,58.9,0.6,,17.15,,3.86,2.02,,6.2,3.5,0.09,,1.45,4.25,,,0.98,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507772.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX / LOS GARCIA FLOW,"VOLCAN NEVADO DE COLIMA, NORTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 25 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,60.5,0.9,,17.0,,4.34,1.59,,5.7,3.15,0.09,,1.35,4.4,,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507773.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 35 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,55.9,1.0,,18.3,,5.14,1.59,,7.7,4.0,0.11,,1.1,4.4,,,0.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507842.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_F 19 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,57.2,0.7,,18.0,,3.47,3.18,,6.9,4.0,0.12,,1.2,4.25,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507843.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_F 6 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,61.2,0.75,,17.3,,3.3,1.44,,5.7,3.05,0.08,,1.55,4.2,,,0.33,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507844.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_F 15 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,62.4,0.75,,16.8,,3.3,1.44,,5.8,2.9,0.09,,1.35,4.2,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507845.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER",19.55,19.65,-103.49,-103.62,SAE,,,s_F 13 [15062],DACITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,64.9,0.55,,16.4,,2.58,1.73,,5.2,2.5,0.07,,1.25,4.5,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507846.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, TERMINAL CONE NORTHERN SIDE",19.55,19.65,-103.49,-103.62,SAE,,,s_F 7 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,57.0,0.85,,16.9,,2.59,3.61,,7.2,6.3,0.12,,1.0,3.85,,,0.12,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507847.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, BARRANCA DE MONTEGRANDE",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 72 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,57.8,0.75,,17.1,,3.78,2.45,,7.3,4.8,0.1,,1.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507848.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, TERMINAL CONE NORTHERN SIDE",19.55,19.65,-103.49,-103.62,SAE,,,s_F 20 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,59.8,0.7,,17.6,,3.74,2.31,,5.5,3.5,0.11,,1.4,4.7,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507849.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, SOUTHERN SLOPE",19.55,19.65,-103.49,-103.62,SAE,,3050.0,s_CO 149 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,62.4,0.8,,17.1,,3.76,1.3,,5.4,2.9,0.11,,1.45,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507850.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, 1913 ERUPTION",19.55,19.65,-103.49,-103.62,SAE,,,s_F 2 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,60.7,0.65,,17.5,,3.29,2.17,,6.0,3.2,0.1,,1.25,4.2,,,0.36,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507851.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, 1913 ERUPTION",19.55,19.65,-103.49,-103.62,SAE,,,s_F 26 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,61.0,0.6,,17.7,,4.3,1.44,,5.8,3.1,0.1,,1.45,4.4,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507852.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, 1913 ERUPTION",19.55,19.65,-103.49,-103.62,SAE,,,s_F 23 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,57.3,0.85,,17.7,,3.76,2.74,,6.35,4.4,0.11,,1.3,4.4,,,0.07,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507853.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, HISTORIC DEPOSIT IN BARRANCA DE MONTEGRANDE",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 77 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,58.5,0.85,,17.0,,3.47,3.18,,6.4,4.6,0.12,,1.2,4.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507854.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, HISTORIC DEPOSIT IN BARRANCA DE MONTEGRANDE",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 79 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,57.0,0.85,,15.7,,3.54,3.75,,7.3,7.7,0.13,,0.95,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507855.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, HISTORIC FLOW IN B. BELTRAN",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 32 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,58.1,0.7,,16.8,,4.86,2.02,,6.7,4.6,0.11,,1.35,4.25,,,0.26,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507856.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, CRATER DOME 1982",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 146 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,60.7,0.7,,16.5,,3.19,2.17,,6.0,4.6,0.12,,1.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507857.0,
[15062],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / JALISCO / COLIMA VOLCANIC COMPLEX,"VOLCAN FUEGO DE COLIMA, SOUTHERN CENTER, CINDER CONE FROM NORTHERN FLANK NEAR LOS DEPOSITOS",19.55,19.65,-103.49,-103.62,SAE,,,s_CO 6 [15062],ANDESITE [15062],,,,,,,,,VOL,,,,,WR [15062] ,53.2,1.1,,14.5,,3.95,3.47,,8.0,8.5,0.12,,2.35,3.5,,,0.42,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507858.0,
[15064],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,"STRATOVOLCANO, NW FLANK OF THE VOLCANO",19.15,19.15,-99.75,-99.75,SAE,,3550.0,s_NE 3 [15064],ANDESITE [15064],,,,,,,,PORPHYRITIC [15064] ,VOL,,,,,WR [15064] ,57.3,0.9,,18.0,,3.93,2.68,,6.7,3.9,0.1,,1.8,4.0,,,0.34,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508005.0,
[15064],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,"STRATOVOLCANO, NW FLANK OF THE VOLCANO",19.15,19.15,-99.75,-99.75,SAE,,3400.0,s_NE 4 [15064],ANDESITE [15064],,,,,,,,,VOL,,,,,WR [15064] ,62.3,0.85,,17.5,,2.27,2.46,,5.2,2.8,0.08,,2.0,4.7,,,0.3,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508006.0,
[15064],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,"STRATOVOLCANO, SANTA MARIA, SE OF THE VOLCANO",19.15,19.15,-99.75,-99.75,SAE,,2240.0,s_NE 16 [15064],ANDESITE [15064],,,,,,,,,VOL,,,,,WR [15064] ,59.9,0.85,,16.9,,3.05,2.39,,5.5,3.4,0.09,,1.9,4.65,,,0.68,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508007.0,
[15064],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,"STRATOVOLCANO, SANTA MARIA, SE OF THE VOLCANO",19.15,19.15,-99.75,-99.75,SAE,,2240.0,s_NE 17 [15064],ANDESITE [15064],,,,,,,,,VOL,,,,,WR [15064] ,59.5,0.8,,17.3,,2.42,2.68,,5.5,3.4,0.09,,2.35,4.2,,,1.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508008.0,
[15064],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,"STRATOVOLCANO, NEAR RIO TIZANTES",19.15,19.15,-99.75,-99.75,SAE,,2270.0,s_NE 19 [15064],"ANDESITE, CLINOPYROXENE-PLAGIOCLASE [15064]",,,,,,,,,VOL,,,,,WR [15064] ,62.95,0.6,,15.6,,1.91,2.19,,4.3,3.2,0.06,,2.35,4.0,,,1.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508009.0,
[15064],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,"STRATOVOLCANO, SE OF THE VOLCANO, RIO CALDERON",19.15,19.15,-99.75,-99.75,SAE,,1700.0,s_NE 20 [15064],ANDESITE [15064],,,,,,,,,VOL,,,,,WR [15064] ,62.9,0.6,,16.6,,1.85,2.03,,4.0,2.9,0.06,,2.35,4.3,,,1.47,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508010.0,
[15064],CONVERGENT MARGIN,MEXICAN VOLCANIC BELTS / TRANS MEXICAN VOLCANIC BELT / MEXICO / NEVADO DE TOLUCA,"STRATOVOLCANO, SE OF THE VOLCANO, SANTA MARIA",19.15,19.15,-99.75,-99.75,SAE,,2240.0,s_NE 15 [15064],DACITE [15064],,,,,,,,,VOL,,,,,WR [15064] ,64.3,0.55,,15.9,,1.85,1.75,,3.95,1.8,0.07,,1.95,4.5,,,2.32,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508011.0,
