CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[4446],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / LASSEN VOLCANIC CENTER,"HAT CREEK, ON TOP OF PAHOEHOE SURFACE 100M NORTH OF ROAD IN SOUTHWEST",40.5,40.5,-121.085,-121.085,SAE,,,s_HC7-2G [4446],BASALT [4446],,,,,,,,,VOL,,,,,GL [4446] ,48.8,1.2,,16.5,,,,10.5,10.7,8.0,,,0.26,2.9,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102264.0,
[4446],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / LASSEN VOLCANIC CENTER,"HAT CREEK, BASAL SEGREGATION PLASTER IN SOUTHEAST WALL OF CRACK IN PRESSURE RIDGE",40.5,40.5,-121.085,-121.085,SAE,,,s_HC7-1 [4446],BASALT [4446],,,,,,,,,VOL,,,,,WR [4446] ,50.8,1.6,,13.8,,4.5,7.4,,11.2,6.0,0.26,,0.45,3.1,0.25,,0.54,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102265.0,
[4446],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / CALIFORNIA / LASSEN VOLCANIC CENTER,"HAT CREEK, 1 M ABOVE BASAL SEGREGATION PLASTER IN SOUTHEAST WALL OF CRACK IN PRESSURE RIDGE",40.5,40.5,-121.085,-121.085,SAE,,,s_HC7-6G [4446],BASALT [4446],,,,,,,,,VOL,,,,,GL [4446] ,67.3,2.9,,12.6,,,,5.4,3.7,0.8,,,3.0,2.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102267.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_41881-77R [4768],BASALT [4768],,,,QUATERNARY [4768],,,,,VOL,,,,,WR [4768] ,48.8,1.5,,18.4,,10.9,,,11.6,6.05,0.21,,0.29,2.23,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105930.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_72481-2 [4768],BASALT [4768],,,,,,,,,VOL,,,,,WR [4768] ,48.9,1.33,,18.2,,9.55,,,12.9,6.17,0.16,,0.26,2.5,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105931.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_80581-2 [4768],BASALT [4768],,,,QUATERNARY [4768],,,,,VOL,,,,,WR [4768] ,49.1,1.19,,17.2,,11.5,,,10.1,6.91,0.2,,0.33,3.25,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105932.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_80381-SOE [4768],BASALT [4768],,,,QUATERNARY [4768],,,,,VOL,,,,,WR [4768] ,48.1,1.5,,17.4,,10.9,,,11.5,7.43,0.19,,0.3,2.6,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105933.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_91780-2X [4768],BASALT [4768],,,,QUATERNARY [4768],,,,,VOL,,,,,WR [4768] ,47.2,1.57,,17.6,,10.8,,,12.1,7.3,0.14,,0.29,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105934.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_70381-4 [4768],BASALT [4768],,,,QUATERNARY [4768],,,,,VOL,,,,,WR [4768] ,48.8,1.59,,15.9,,11.5,,,12.0,7.78,0.17,,0.27,1.78,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105935.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_70181-1S [4768],BASALT [4768],,,,QUATERNARY [4768],,,,,VOL,,,,,WR [4768] ,48.4,1.93,,16.4,,10.9,,,13.0,6.47,0.19,,0.15,2.33,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105936.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_82881-73X [4768],BASALT [4768],,,,QUATERNARY [4768],,,,,VOL,,,,,WR [4768] ,48.5,1.3,,17.7,,10.4,,,12.2,7.43,0.16,,0.18,2.04,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105937.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_82282-74T [4768],DACITE [4768],,,,QUATERNARY [4768],,,,,VOL,,,,,WR [4768] ,65.7,0.49,,17.5,,3.92,,,4.61,1.47,0.05,,1.45,4.65,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105938.0,
[4768],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / WASHINGTON / MOUNT ST. HELENS / CASTLE CREEK FLOWS,,46.2,46.2,-122.18,-122.18,SAE,,,s_11281-62B [4768],DACITE [4768],,,,QUATERNARY [4768],,,,,VOL,,,,,WR [4768] ,68.8,0.41,,16.7,,3.83,,,3.91,0.78,0.0,,1.27,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105939.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_MB-133 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,49.1,1.5,,17.1,,,,10.7,8.5,8.7,,,0.55,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,,,310.0,,,39.8,140.0,,,,,,,,1.0,450.0,,40.0,,,,,,,,,,,,,0.18,210.0,11.0,21.9,,10.0,4.38,1.58,,0.73,,,,,2.51,0.41,2.95,0.47,,,,,,,,,,,0.77,1.5,,,,,,,,,,,,,,,,,,,,,,,,,106616.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_EM-90 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,49.3,1.4,,17.3,,,,10.6,8.9,8.4,,,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,170.0,,,41.0,150.0,,,,,,,,3.0,550.0,,50.0,,,,,,,,,,,,,0.08,190.0,12.1,25.7,,19.0,4.58,1.64,,0.73,,,,,2.24,0.36,2.54,0.41,,,,,,,,,,,0.52,1.6,,,,,,,,,,,,,,,,,,,,,,,,,106618.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_TS-620 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,50.0,1.5,,17.7,,,,9.7,9.0,7.6,,,0.55,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,,,185.0,,,38.5,120.0,,,,,,,,13.0,420.0,,90.0,,,,,,,,,,,,,0.05,200.0,8.8,22.2,,11.0,3.95,1.4,,0.65,,,,,2.3,0.39,2.9,0.47,,,,,,,,,,,0.53,0.2,,,,,,,,,,,,,,,,,,,,,,,,,106620.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_TS-621 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,50.2,1.35,,17.1,,,,9.4,9.0,9.1,,,0.55,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,,,280.0,,,41.3,160.0,,,,,,,,3.0,410.0,,170.0,,,,,,,,,,,,,0.15,150.0,7.5,14.6,,17.0,3.79,1.4,,0.64,,,,,2.4,0.5,2.77,0.35,,,,,,,,,,,0.64,1.3,,,,,,,,,,,,,,,,,,,,,,,,,106621.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_TS-630 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,51.5,1.35,,17.7,,,,9.2,8.0,7.4,,,0.85,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,,,210.0,,,36.3,140.0,,,,,,,,12.0,540.0,,160.0,,,,,,,,,,,,,0.25,280.0,12.9,33.2,,31.0,4.8,1.54,,0.73,,,,,2.35,0.4,3.6,0.66,,,,,,,,,,,0.98,0.3,,,,,,,,,,,,,,,,,,,,,,,,,106622.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_TFJ-435 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,49.5,1.55,,17.5,,,,9.3,9.4,7.7,,,0.65,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,190.0,,,36.5,110.0,,,,,,,,6.0,590.0,,110.0,,,,,,,,,,,,,0.08,200.0,13.8,33.5,,10.0,5.03,1.78,,0.8,,,,,2.51,0.49,3.31,0.86,,,,,,,,,,,0.81,1.6,,,,,,,,,,,,,,,,,,,,,,,,,106623.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_TFJ-438 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,49.5,1.5,,16.4,,,,9.7,8.5,9.4,,,0.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,325.0,,,44.9,240.0,,,,,,,,5.0,470.0,,60.0,,,,,,,,,,,,,0.21,180.0,11.6,22.8,,17.0,3.94,1.55,,0.59,,,,,2.09,0.31,4.45,0.9,,,,,,,,,,,0.87,1.5,,,,,,,,,,,,,,,,,,,,,,,,,106624.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_S-91 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,50.6,1.45,,17.6,,,,9.3,9.0,7.6,,,0.7,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,,,190.0,,,36.1,100.0,,,,,,,,6.0,430.0,,200.0,,,,,,,,,,,,,0.28,230.0,13.6,33.0,,12.0,4.93,1.57,,0.77,,,,,2.68,0.43,3.24,0.8,,,,,,,,,,,1.25,1.5,,,,,,,,,,,,,,,,,,,,,,,,,106625.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_S-92 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,49.0,1.65,,18.0,,,,9.5,8.7,7.9,,,0.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,165.0,,,38.1,130.0,,,,,,,,1.0,530.0,,100.0,,,,,,,,,,,,,0.21,220.0,13.0,36.1,,19.0,4.73,1.7,,0.77,,,,,2.36,0.41,3.33,1.0,,,,,,,,,,,0.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,106626.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON,,44.0,45.0,-121.4,-122.1,SAE,,,s_BT-393 [4459],BASALT [4459],,,,,,,,,VOL,,,,,WR [4459] ,49.1,1.5,,17.1,,,,10.0,8.8,8.6,,,0.45,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,,,250.0,,,45.2,170.0,,,,,,,,3.0,430.0,,80.0,,,,,,,,,,,,,0.14,150.0,7.9,14.4,,16.0,4.01,1.51,,0.74,,,,,2.34,0.36,2.73,0.41,,,,,,,,,,,0.51,1.5,,,,,,,,,,,,,,,,,,,,,,,,,106628.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / MOUNT WASHINGTON,,44.0,45.0,-121.4,-122.1,SAE,,,s_EM-92 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,53.1,1.35,,18.1,,,,8.7,8.3,5.6,,,0.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,,109.0,,,32.3,120.0,,,,,,,,12.0,800.0,,150.0,,,,,,,,,,,,,0.15,330.0,17.0,43.7,,22.0,5.08,1.65,,0.7,,,,,2.11,0.37,4.14,0.76,,,,,,,,,,,1.06,0.2,,,,,,,,,,,,,,,,,,,,,,,,,106629.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / MOUNT WASHINGTON,,44.0,45.0,-121.4,-122.1,SAE,,,s_TJF-436 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,54.3,1.25,,17.6,,,,7.7,8.3,5.6,,,0.95,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,,93.0,,,28.7,60.0,,,,,,,,15.0,740.0,,180.0,,,,,,,,,,,,,0.28,310.0,16.4,40.3,,25.0,4.74,1.59,,0.74,,,,,2.15,0.4,4.25,0.78,,,,,,,,,,,1.13,0.4,,,,,,,,,,,,,,,,,,,,,,,,,106630.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / MOUNT WASHINGTON,,44.0,45.0,-121.4,-122.1,SAE,,,s_TFJ-491 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,55.4,1.12,,17.7,,,,7.7,8.1,4.7,,,1.19,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,,66.0,,,27.0,60.0,,,,,,,,10.0,520.0,,150.0,,,,,,,,,,,,,0.62,340.0,15.2,37.4,,17.0,4.16,1.49,,0.73,,,,,1.97,0.31,3.79,0.56,,,,,,,,,,,1.45,0.5,,,,,,,,,,,,,,,,,,,,,,,,,106631.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / MOUNT WASHINGTON,,44.0,45.0,-121.4,-122.1,SAE,,,s_BT-392 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,55.9,1.2,,17.4,,,,8.0,7.1,4.1,,,1.15,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7,,,37.0,,,24.5,25.0,,,,,,,,23.0,740.0,,140.0,,,,,,,,,,,,,0.55,370.0,14.6,35.7,,18.0,4.3,1.42,,0.6,,,,,2.09,0.37,3.67,0.42,,,,,,,,,,,1.94,0.4,,,,,,,,,,,,,,,,,,,,,,,,,106633.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / MOUNT WASHINGTON,,44.0,45.0,-121.4,-122.1,SAE,,,s_BT-396 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,53.9,1.0,,18.9,,,,7.2,8.1,6.0,,,1.05,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,,101.0,,,31.3,110.0,,,,,,,,6.0,660.0,,110.0,,,,,,,,,,,,,0.19,260.0,12.7,31.8,,18.0,3.67,1.33,,0.58,,,,,1.69,0.25,3.03,0.4,,,,,,,,,,,1.49,0.4,,,,,,,,,,,,,,,,,,,,,,,,,106635.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / MOUNT WASHINGTON,,44.0,45.0,-121.4,-122.1,SAE,,,s_B-143 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,56.0,1.1,,17.8,,,,7.1,7.4,3.5,,,1.4,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,,,31.0,,,21.5,20.0,,,,,,,,33.0,660.0,,200.0,,,,,,,,,,,,,0.75,370.0,17.5,41.9,,22.0,5.12,1.48,,0.69,,,,,2.19,0.31,4.23,0.59,,,,,,,,,,,2.61,0.4,,,,,,,,,,,,,,,,,,,,,,,,,106636.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,NORTH SISTER,44.0,45.0,-121.4,-122.1,SAE,,,s_TFJ-434 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,55.5,0.85,,19.2,,,,6.3,7.6,5.2,,,0.75,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,,36.0,,,27.6,80.0,,,,,,,,11.0,680.0,,60.0,,,,,,,,,,,,,0.25,160.0,6.9,16.7,,7.0,2.31,0.89,,0.34,,,,,1.06,0.15,2.06,0.27,,,,,,,,,,,0.79,0.2,,,,,,,,,,,,,,,,,,,,,,,,,106637.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,NORTH SISTER,44.0,45.0,-121.4,-122.1,SAE,,,s_TFJ-437 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,56.4,0.8,,18.8,,,,6.1,7.6,5.0,,,1.1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,,,71.0,,,25.2,60.0,,,,,,,,21.0,650.0,,100.0,,,,,,,,,,,,,0.55,300.0,9.5,21.2,,5.0,2.82,0.92,,0.4,,,,,1.43,0.2,2.75,0.38,,,,,,,,,,,1.62,0.5,,,,,,,,,,,,,,,,,,,,,,,,,106638.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,NORTH SISTER,44.0,45.0,-121.4,-122.1,SAE,,,s_TS-628 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,54.6,0.75,,18.3,,,,6.8,6.9,8.1,,,0.75,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,,,150.0,,,35.0,260.0,,,,,,,,24.0,410.0,,110.0,,,,,,,,,,,,,0.56,260.0,6.8,16.2,,9.0,2.24,0.84,,0.35,,,,,1.17,0.23,2.24,0.27,,,,,,,,,,,1.23,0.4,,,,,,,,,,,,,,,,,,,,,,,,,106640.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,NORTH SISTER,44.0,45.0,-121.4,-122.1,SAE,,,s_TS-629 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,57.9,1.0,,17.4,,,,6.9,6.5,3.9,,,1.2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,30.0,,,20.5,0.0,,,,,,,,20.0,570.0,,90.0,,,,,,,,,,,,,0.68,320.0,9.3,23.2,,11.0,3.28,1.11,,0.46,,,,,1.68,0.24,3.13,0.4,,,,,,,,,,,1.75,0.4,,,,,,,,,,,,,,,,,,,,,,,,,106641.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,NORTH SISTER,44.0,45.0,-121.4,-122.1,SAE,,,s_TS-691 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,57.4,1.1,,17.8,,,,7.4,6.6,4.1,,,1.05,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,27.0,,,22.5,17.0,,,,,,,,17.0,570.0,,120.0,,,,,,,,,,,,,0.59,310.0,8.5,20.2,,8.0,3.04,1.08,,0.49,,,,,1.53,0.23,2.92,0.36,,,,,,,,,,,1.41,0.2,,,,,,,,,,,,,,,,,,,,,,,,,106642.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,NORTH SISTER,44.0,45.0,-121.4,-122.1,SAE,,,s_TS-692 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,53.2,1.11,,18.3,,,,7.9,9.1,5.6,,,0.8,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,51.0,,,31.7,70.0,,,,,,,,4.0,530.0,,80.0,,,,,,,,,,,,,0.18,230.0,9.7,22.7,,10.0,3.28,1.26,,0.57,,,,,1.68,0.26,2.57,0.34,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,106643.0,
[4459],CONVERGENT MARGIN,CASCADES / HIGH CASCADES / OREGON / THREE SISTERS,NORTH SISTER,44.0,45.0,-121.4,-122.1,SAE,,,s_BT-384 [4459],BASALTIC-ANDESITE [4459],,,,,,,,,VOL,,,,,WR [4459] ,54.2,1.05,,18.4,,,,7.6,8.2,5.7,,,0.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,84.0,,,30.7,70.0,,,,,,,,12.0,570.0,,60.0,,,,,,,,,,,,,0.49,200.0,6.6,18.3,,11.0,2.82,1.13,,0.49,,,,,1.47,0.32,2.46,0.29,,,,,,,,,,,0.82,0.4,,,,,,,,,,,,,,,,,,,,,,,,,106644.0,
